Time (s),Channel 1 (V),Channel 2 (V)
0.0211992,2.032766985,2.387615355
0.02120525,2.035300076,2.385690693
0.0212113,2.037646911,2.383879246
0.02121735,2.040142752,2.381501722
0.0212234,2.042377833,2.379124198
0.02122945,2.044650165,2.377048582
0.0212355,2.047220509,2.374897489
0.02124155,2.04863606,2.37187841
0.0212476,2.050349622,2.369387671
0.02125365,2.053664992,2.367878132
0.0212597,2.056309838,2.366028946
0.02126575,2.058991935,2.364745838
0.0212718,2.061860289,2.362745699
0.02127785,2.06435613,2.360179482
0.0212839,2.067969511,2.359047328
0.02128995,2.070502603,2.357198142
0.021296,2.072402422,2.354858357
0.02130205,2.074786508,2.352895956
0.0213081,2.077729365,2.351726063
0.02131415,2.080038949,2.350367478
0.0213202,2.083317067,2.349612708
0.02132625,2.08614817,2.348706985
0.0213323,2.08808524,2.347272923
0.02133835,2.090469327,2.345989815
0.0213444,2.092927916,2.344706706
0.02135045,2.095647265,2.343914198
0.0213565,2.097696089,2.342404659
0.02136255,2.100117427,2.341461197
0.0213686,2.103172037,2.341310243
0.02137465,2.105407118,2.340668689
0.0213807,2.107232435,2.339498796
0.02138675,2.109244008,2.339196889
0.0213928,2.111553591,2.339008196
0.02139885,2.114384694,2.33791378
0.0214049,2.116657026,2.33742318
0.02141095,2.119041113,2.337649611
0.021417,2.122132975,2.338404381
0.02142305,2.124032794,2.337951519
0.0214291,2.125671853,2.337385442
0.02143515,2.127683426,2.337385442
0.0214412,2.130142015,2.337989257
0.02144725,2.132563353,2.338744027
0.0214533,2.134537675,2.339045935
0.02145935,2.135841472,2.338819504
0.0214654,2.137629537,2.339272366
0.02147145,2.141503677,2.341838582
0.0214775,2.143403496,2.342706567
0.02148355,2.143962266,2.342291444
0.0214896,2.146085593,2.34338586
0.02149565,2.148171669,2.34512183
0.0215017,2.149363712,2.346027553
0.02150775,2.150816515,2.346820061
0.0215138,2.152828088,2.348027692
0.02151985,2.15454165,2.349348539
0.0215259,2.155733693,2.350895817
0.02153195,2.156590474,2.351952494
0.021538,2.158006026,2.353386556
0.02154405,2.159607834,2.355462173
0.0215501,2.160725374,2.357160404
0.02155615,2.16225268,2.359009589
0.0215622,2.162997707,2.360594605
0.02156825,2.163593728,2.362066406
0.0215743,2.16418975,2.363349514
0.02158035,2.164152498,2.364594884
0.0215864,2.165828809,2.367727178
0.02159245,2.167542371,2.370444348
0.0215985,2.16750512,2.371765195
0.02160455,2.168138393,2.373916288
0.0216106,2.168399152,2.376180597
0.02161665,2.168622661,2.37833169
0.0216227,2.169516693,2.380897906
0.02162875,2.16970295,2.382973523
0.0216348,2.170298971,2.385577478
0.02164085,2.170596982,2.387955002
0.0216469,2.169889207,2.389389064
0.02165295,2.170000961,2.392068496
0.021659,2.17082049,2.395276266
0.02166505,2.170783239,2.397616052
0.0216711,2.170187217,2.399691668
0.02167715,2.170224469,2.402786223
0.0216832,2.169889207,2.405503394
0.02168925,2.170447977,2.408975334
0.0216953,2.170783239,2.412032151
0.02170135,2.169293185,2.413390736
0.0217074,2.168212896,2.41550409
0.02171345,2.167877634,2.418560907
0.0217195,2.168138393,2.422070586
0.02172555,2.167952136,2.425089664
0.0217316,2.166722842,2.427391711
0.02173765,2.166052317,2.43014662
0.0217437,2.165679804,2.43312796
0.02174975,2.165232788,2.436260253
0.0217558,2.164077996,2.438486823
0.02176185,2.162885953,2.441128517
0.0217679,2.162029172,2.443921164
0.02177395,2.161507653,2.446713811
0.02178,2.160427363,2.449846105
0.02178605,2.158862807,2.452223629
0.0217921,2.158155031,2.455204969
0.02179815,2.156925736,2.457884401
0.0218042,2.155025918,2.459695848
0.02181025,2.153535864,2.462224326
0.0218163,2.151859553,2.464790542
0.02182235,2.150928269,2.467620928
0.0218284,2.150034237,2.470413575
0.02183445,2.14846968,2.473055269
0.0218405,2.147463893,2.47599887
0.02184655,2.146011091,2.478376394
0.0218526,2.143552502,2.480150103
0.02185865,2.141429175,2.482527627
0.0218647,2.13938035,2.484942889
0.02187075,2.136474745,2.486188259
0.0218768,2.135319953,2.489320553
0.02188285,2.134612177,2.492339631
0.0218889,2.132302594,2.493886909
0.02189495,2.130067513,2.495396448
0.021901,2.128391202,2.497698495
0.02190705,2.126565886,2.500000542
0.0219131,2.124554313,2.501661035
0.02191915,2.122691745,2.503547959
0.0219252,2.121313445,2.505548098
0.02193125,2.119562632,2.507623714
0.0219373,2.117178545,2.508869084
0.02194335,2.115017967,2.510001239
0.0219494,2.112671132,2.511850424
0.02195545,2.111218329,2.514039256
0.0219615,2.109542018,2.515360102
0.02196755,2.106189397,2.515511056
0.0219736,2.103581802,2.516756426
0.02197965,2.102203502,2.518982996
0.0219857,2.100899705,2.520718966
0.02199175,2.0993724,2.521775644
0.0219978,2.097286324,2.522454936
0.02200385,2.094268965,2.523134229
0.0220099,2.091549616,2.523813521
0.02201595,2.089053775,2.524643768
0.022022,2.0869677,2.525511753
0.02202805,2.08503063,2.526191045
0.0220341,2.082497538,2.526870338
0.02204015,2.080001697,2.527247723
0.0220462,2.077617611,2.527247723
0.02205225,2.075457032,2.527549631
0.0220583,2.073408208,2.528228923
0.02206435,2.071135876,2.528455354
0.0220704,2.068714538,2.528417616
0.02207645,2.066442206,2.528606308
0.0220825,2.063722857,2.5283044
0.02208855,2.060929006,2.5273232
